Date,Open,High,Low,Close,Adj Close,Volume
2021-04-06,217.619995,219.399994,215.339996,218.649994,217.652466,7828103
2021-04-07,219.119995,221.039993,218.639999,219.270004,218.269653,5614322
2021-04-08,219.970001,222.820007,218.110001,220.699997,219.693115,11041976
2021-04-09,221.000000,222.600006,219.509995,222.520004,221.504822,5724939
2021-04-12,220.240005,221.910004,219.220001,221.470001,220.459610,6315207
2021-04-13,221.000000,221.615005,220.220001,221.020004,220.011673,4764036
2021-04-14,221.000000,223.100006,220.070007,221.979996,220.967270,4972551
2021-04-15,223.889999,227.625702,223.854996,226.279999,225.247665,8698106
2021-04-16,227.169998,227.800003,225.759995,226.410004,225.377075,6829350
2021-04-19,225.750000,227.580002,225.080002,225.789993,224.759888,6541636
2021-04-20,224.779999,225.380005,221.820007,223.279999,222.261353,5799134
2021-04-21,223.309998,227.869995,222.865005,227.449997,226.412323,9490560
2021-04-22,227.300003,230.934799,226.889999,227.570007,226.531784,7302953
2021-04-23,228.610001,231.820007,227.710007,230.000000,228.950699,5345445
2021-04-26,230.770004,232.949997,229.520004,230.339996,229.289139,5650039
2021-04-27,231.029999,231.160004,228.985001,229.910004,228.861115,6642114
2021-04-28,230.949997,236.270004,230.674805,233.449997,232.384964,10111448
2021-04-29,235.229996,237.500000,233.149994,236.860001,235.779404,7411371
2021-04-30,235.320007,235.929993,232.289993,233.559998,232.494446,10260248
2021-05-03,234.050003,235.740005,231.384995,232.610001,231.548782,8174440
2021-05-04,231.600006,232.392593,230.229996,232.029999,230.971436,5884506
2021-05-05,233.850006,231.089996,228.660004,229.210007,228.164307,3887826
2021-05-06,229.630005,231.580002,228.660004,231.320007,230.264679,6124286
2021-05-07,232.339996,233.220001,230.705002,232.119995,231.061020,4529048
2021-05-10,231.600006,232.000000,225.160004,225.970001,224.939087,9627426
2021-05-11,223.740005,226.419998,222.035294,225.479996,224.451309,7633289
2021-05-12,223.630005,225.000000,220.309998,220.630005,219.623459,7721250
2021-05-13,221.509995,224.899994,220.889999,223.740005,223.042755,6650401
2021-05-14,225.820007,227.509995,224.919998,226.940002,226.232788,4777231
2021-05-17,226.179993,227.160004,225.315002,226.440002,225.734344,5534164
2021-05-18,228.389999,229.179901,225.429993,225.570007,224.867065,6900034
2021-05-19,222.759995,224.850006,221.794098,224.589996,223.890106,9311863
2021-05-20,225.440002,227.600006,225.240005,226.440002,225.734344,7478621
2021-05-21,226.880005,229.309998,226.551804,226.770004,226.063324,5603876
2021-05-24,227.949997,230.110001,227.630005,229.320007,228.605377,4040078
2021-05-25,229.899994,230.190002,228.419998,229.020004,228.306305,4689089
2021-05-26,228.050003,229.350006,226.380005,227.070007,226.362381,4295635
2021-05-27,227.759995,228.419998,226.369995,226.860001,226.153046,5969553
2021-05-28,227.589996,229.429993,227.147995,227.300003,226.591675,5782053
2021-06-01,229.440002,230.080002,226.279999,226.630005,225.923752,5091507
2021-06-02,229.220001,233.110001,228.779999,229.660004,228.944321,9081362
2021-06-03,229.000000,230.389999,227.770004,228.110001,227.399139,6382407
2021-06-04,229.350006,230.699997,228.729996,230.139999,229.422806,5085741
2021-06-07,232.850006,234.679993,230.080002,231.320007,230.599152,5421294
2021-06-08,232.149994,232.850006,230.160004,232.050003,231.326874,4170603
2021-06-09,232.500000,234.850006,232.119995,232.309998,231.586060,4658980
2021-06-10,233.100006,234.259995,232.130600,233.949997,233.220932,4452453
2021-06-11,234.389999,235.440002,233.707901,234.960007,234.227798,5378341
2021-06-14,234.699997,235.220001,231.570908,234.080002,233.350540,5805768
2021-06-15,234.440002,234.800003,232.619995,232.979996,232.253967,7093998
2021-06-16,233.619995,234.179993,228.000000,229.600006,228.884491,8905398
2021-06-17,229.210007,233.339996,229.210007,232.149994,231.426544,6876723
2021-06-18,230.449997,232.179993,229.220901,230.410004,229.691971,8839965
2021-06-21,231.449997,235.009995,230.399994,234.320007,233.589798,7298414
2021-06-22,234.300003,236.089996,233.240005,235.929993,235.194763,8858423
2021-06-23,235.449997,235.919998,233.940002,234.679993,233.948654,6814700
2021-06-24,237.000000,238.250000,235.410004,236.240005,235.503815,4611523
2021-06-25,236.399994,238.479996,236.320007,237.320007,236.580460,7825157
2021-06-28,238.000000,238.369995,231.860001,234.089996,233.360504,9301681
2021-06-29,234.570007,236.520004,234.149994,235.949997,235.214706,11897827
2021-06-30,235.110001,236.399994,233.820007,233.820007,233.091354,7797146
2021-07-01,234.199997,236.250000,234.049896,235.149994,234.417191,5329571
2021-07-02,235.830002,238.779999,235.820007,238.630005,237.886368,4384578
2021-07-06,239.500000,240.610001,237.210007,239.600006,238.853333,8048717
2021-07-07,240.259995,241.039993,238.300003,240.000000,239.252090,4366112
2021-07-08,236.970001,237.065002,234.550003,236.610001,235.872650,6388031
2021-07-09,238.759995,239.449997,237.421005,238.470001,237.726852,5616130
2021-07-12,237.580002,238.505005,237.270004,237.869995,237.128723,7010658
2021-07-13,238.250000,242.479996,238.250000,242.350006,241.594772,8079187
2021-07-14,243.220001,246.809998,242.820007,245.990005,245.223419,8693381
2021-07-15,245.309998,248.800003,245.309998,248.550003,247.775452,10135108
2021-07-16,249.990005,250.460007,247.520004,248.119995,247.346771,8674464
2021-07-19,243.990005,244.449997,238.899994,240.410004,239.660812,11474571
2021-07-20,240.639999,244.210007,239.509995,242.699997,241.943680,7072288
2021-07-21,243.289993,246.899994,242.300003,243.660004,242.900681,11241420
2021-07-22,243.779999,245.348907,243.149994,244.139999,243.379181,10293570
2021-07-23,246.759995,250.009995,246.759995,249.020004,248.243988,6766007
2021-07-26,249.210007,250.360001,247.699997,250.250000,249.470139,4878988
2021-07-27,249.190002,252.669998,248.220001,250.929993,250.148010,7038317
2021-07-28,250.050003,251.500000,245.910004,246.940002,246.170456,9036543
2021-07-29,248.110001,250.380005,247.095001,247.919998,247.147400,7495335
2021-07-30,247.210007,248.460007,246.000000,246.389999,245.622162,5804738
2021-08-02,246.240005,247.830002,238.369995,239.779999,239.032776,9989546
2021-08-03,240.630005,241.389999,234.029999,237.089996,236.351151,9838976
2021-08-04,237.000000,237.550003,235.050003,236.669998,235.932465,8171754
2021-08-05,236.610001,240.250000,236.429993,240.210007,239.461441,5337491
2021-08-06,240.000000,242.600006,239.860001,241.399994,240.647720,4509702
2021-08-09,241.750000,242.179993,238.050003,240.000000,239.252090,5226949
2021-08-10,240.509995,241.339996,235.559998,238.070007,237.328110,7186021
2021-08-11,238.080002,238.360001,234.580002,235.059998,234.327469,7375688
2021-08-12,233.889999,234.110001,231.020004,231.789993,231.382660,9868851
2021-08-13,232.000000,233.270004,231.399994,232.649994,232.241150,5445425
2021-08-16,232.210007,235.479996,230.199997,235.360001,234.946396,7576703
2021-08-17,235.000000,235.664993,233.220001,234.529999,234.117859,6850522
2021-08-18,233.919998,234.350006,231.470001,231.630005,231.222961,4996523
2021-08-19,229.039993,232.429993,228.899994,231.570007,231.163071,5761294
2021-08-20,231.869995,232.160004,230.300003,231.360001,230.953430,5522544
2021-08-23,232.699997,234.649994,232.000000,234.139999,233.728546,6342020
2021-08-24,235.039993,236.190002,233.949997,234.240005,233.828369,5081770
2021-08-25,235.000000,235.000000,232.080505,232.589996,232.181259,5277076
2021-08-26,232.130005,232.630005,230.149994,230.520004,230.114899,5889143
2021-08-27,231.020004,233.052505,230.229996,232.690002,232.281097,6368977
2021-08-30,232.690002,233.669998,229.919998,231.229996,230.823654,6448011
2021-08-31,230.910004,231.839996,228.660004,229.100006,228.697403,9405086
2021-09-01,229.100006,230.779999,228.770004,230.119995,229.715607,8177611
2021-09-02,230.429993,230.550003,221.960007,224.179993,223.786041,19717015
2021-09-03,224.000000,227.300003,223.350098,225.110001,224.714417,11534322
2021-09-07,226.740005,228.000000,225.860001,226.270004,225.872375,9667640
2021-09-08,227.380005,230.222504,227.039993,229.089996,228.687408,10652636
2021-09-09,229.309998,230.000000,227.100006,227.490005,227.090225,5853038
2021-09-10,229.850006,230.039993,224.820007,224.910004,224.514771,6715397
2021-09-13,225.529999,227.199997,223.410995,224.630005,224.235260,6808082
2021-09-14,225.000000,225.809998,222.279007,223.029999,222.638062,6575715
2021-09-15,222.520004,224.835007,221.360001,223.809998,223.416687,6535789
2021-09-16,223.860001,225.199997,222.750000,224.330002,223.935776,5928460
2021-09-17,222.449997,223.699997,219.300003,221.750000,221.360321,13833000
2021-09-20,216.960007,220.500000,216.309998,220.050003,219.663300,8822592
2021-09-21,220.750000,222.169998,218.979996,220.169998,219.783081,7033629
2021-09-22,221.399994,224.100006,221.100006,222.750000,222.358551,6005862
2021-09-23,225.000000,228.699997,224.360001,228.309998,227.908783,7952748
2021-09-24,228.929993,231.949997,228.619995,231.589996,231.183014,6461244
2021-09-27,231.720001,233.330002,228.770004,229.600006,229.196518,6881067
2021-09-28,228.869995,228.869995,224.000000,225.559998,225.163620,6951365
2021-09-29,226.800003,229.020004,226.089996,226.679993,226.281647,6432682
2021-09-30,227.580002,228.785507,222.630005,222.750000,222.358551,7134206
2021-10-01,224.169998,231.559998,223.470001,230.460007,230.055008,7925368
2021-10-04,230.000000,230.330002,220.809998,224.729996,224.335068,10283388
2021-10-05,225.479996,227.380005,223.919998,224.279999,223.885864,5813999
2021-10-06,222.039993,226.619995,221.250000,226.509995,226.111938,5420941
2021-10-07,228.910004,231.160004,228.490005,230.550003,230.144852,6561920
2021-10-08,231.000000,232.733505,230.179993,230.270004,229.865341,3735169
2021-10-11,230.009995,230.315002,224.869995,225.110001,224.714417,5620197
2021-10-12,225.559998,226.220001,222.919998,224.050003,223.656281,5448215
2021-10-13,223.130005,225.860001,218.630005,222.460007,222.069077,9077425
2021-10-14,224.119995,225.649994,223.059998,225.179993,224.784271,5591944
2021-10-15,227.220001,231.089996,226.729996,230.990005,230.584076,6355056
2021-10-18,230.179993,232.759995,228.143005,230.649994,230.244675,5580210
2021-10-19,231.949997,233.639999,230.679993,233.520004,233.109634,4409660
2021-10-20,233.455002,233.800003,231.309998,231.419998,231.013321,5401813
2021-10-21,230.699997,230.830002,226.300003,230.240005,229.835403,5982197
2021-10-22,230.289993,232.820007,228.710007,231.229996,230.823654,3788001
2021-10-25,233.449997,234.860001,232.289993,233.880005,233.469009,4938664
2021-10-26,235.529999,236.960007,231.330002,231.820007,231.412628,7814503
2021-10-27,224.750000,224.750000,215.660004,215.779999,215.400803,22958064
2021-10-28,219.250000,219.990005,209.009995,209.839996,209.471237,23199407
2021-10-29,209.210007,213.664993,208.539993,211.770004,211.397858,14329821
2021-11-01,213.490005,215.250000,211.449997,212.460007,212.086639,13210298
2021-11-02,213.160004,213.350006,207.820007,209.139999,208.772476,14688722
2021-11-03,209.690002,210.149994,206.729996,208.100006,207.734314,11486714
2021-11-04,209.160004,212.359299,207.869995,208.779999,208.413101,11368187
2021-11-05,211.949997,217.625000,211.360001,216.669998,216.289246,14273638
2021-11-08,218.369995,221.610001,218.149994,220.490005,220.102539,13500101
2021-11-09,219.690002,220.410004,212.914993,213.389999,213.014999,11535021
2021-11-10,213.550003,216.949997,213.330002,215.559998,215.559998,10063587
2021-11-11,216.470001,216.779999,210.160004,210.419998,210.419998,13546919
2021-11-12,211.500000,213.580002,211.434006,212.089996,212.089996,7660450
2021-11-15,213.619995,216.399994,211.809998,212.300003,212.300003,9596933
2021-11-16,212.160004,215.649994,211.660004,215.179993,215.179993,8719577
2021-11-17,205.949997,207.309998,199.460007,205.059998,205.059998,38379567
2021-11-18,206.500000,207.869995,201.270004,203.330002,203.330002,18292164
2021-11-19,202.039993,203.500000,199.850006,200.860001,200.860001,18038726
2021-11-22,200.000000,201.699997,194.600006,195.580002,195.580002,21191921
2021-11-23,196.970001,198.919998,194.380005,198.490005,198.490005,14749103
2021-11-24,198.169998,203.949997,197.639999,203.250000,203.250000,12026815
2021-11-26,193.320007,199.190002,192.550003,197.649994,197.649994,10987553
2021-11-29,201.000000,201.250000,195.360001,196.289993,196.289993,14633524
2021-11-30,195.270004,197.660004,192.559998,193.770004,193.770004,16022982
2021-12-01,196.029999,196.809998,190.100006,190.160004,190.160004,13165408
2021-12-02,192.000000,199.434998,191.850006,198.289993,198.289993,13896993
2021-12-03,198.270004,198.470001,194.039993,196.320007,196.320007,10660536
2021-12-06,198.770004,204.220001,197.740005,202.679993,202.679993,10722095
2021-12-07,206.000000,207.940002,205.889999,207.369995,207.369995,11897237
2021-12-08,207.660004,209.479996,205.710007,208.990005,208.990005,11749206
2021-12-09,208.520004,212.199997,207.169998,211.389999,211.389999,10130790
2021-12-10,211.899994,214.250000,210.860001,213.399994,213.399994,8649136
